01382917	30533
01509280	27454
01052372	32868
07547674	34151
01439121	18629
01174645	32827
00838524	7833
11199727	35882
14816181	39240
08814333	38212
03524574	15344
01199035	3662
02965300	26883
08685677	6404
05782140	23594
10674130	28547
02767760	9374
12671898	31468
09956387	29281
09423379	19441
02409202	36404
06607339	706
00758333	6414
08170535	38102
01811441	6737
01232298	33826
12465796	35146
00694276	18668
09455640	28713
06936948	39665
02091885	15651
08978821	40316
14716042	21789
07974025	11673
01158572	6677
00667384	30619
12120812	16356
00364868	14180
00155298	10666
04424218	22276
05281189	19408
13988101	21355
07632037	32044
14000403	28068
00783199	18103
13333047	31429
10489944	15112
06340707	10893
01765908	7561
00601378	24927
07099271	34214
00165244	31088
00121678	3993
11138924	37452
09828600	39621
05958549	31128
03075191	16614
02614023	9373
00100253	33869
02424128	3124
00724150	13700
07571547	26226
01956481	28421
13211790	28709
09708750	38720
06494816	25915
15258281	10075
09770472	9976
01717628	9828
02333368	19351
00474492	19832
01463965	16514
05426989	31655
01993212	40360
00205079	7062
02728763	12893
11194205	36784
12827907	35036
11545524	15488
00924873	11073
02123597	35657
13365286	15621
06311334	26964
02760429	702
13658828	34971
02290153	15272
02582437	30785
12786464	8090
11244061	24662
00019182	40466
02240223	31866
05074774	8590
02524739	39793
01237231	25062
02617338	6155
07340094	8802
10550673	30975
07582441	20783
00172490	39469
03513137	4189
03542333	7075
01142519	6727
10511239	18315
14006179	40452
04166281	19884
09872066	35079
06221790	38304
11927901	25896
01151097	2981
09156666	28357
03323703	3742
02596592	33901
01176219	35147
00514658	29922
10548419	34998
00591519	14808
00383542	13493
01268112	4112
00076114	7305
15009326	14729
09822955	5574
11645914	33267
05694232	6197
03305135	16737
12240335	34522
01553142	36947
08079852	30098
14497763	27444
10676319	39890
11694300	39153
04996823	33223
04617562	17003
13140993	34104
12636705	13524
01753596	16943
04838510	24607
02945161	15605
07986381	14027
02455407	12158
03688192	39181
12426100	33800
10127273	20428
02138441	31824
04796490	18136
11342618	13683
02934888	29507
02417070	1553
04069276	13307
02700064	28233
10665302	17222
01557697	15016
13003522	17066
11332572	38330
01002956	13235
09981540	29098
14812359	37896
00333594	23207
00218045	30618
00055871	37295
09365288	25038
10611541	36476
09911570	549
09812068	20605
11327398	36999
11887119	21463
11512992	2832
01534745	13218
05774129	14574
02753642	18376
01958038	20213
13872211	5902
05714466	12701
02039942	22670
08924560	27662
01948077	2455
14379703	22596
14186541	9195
01143040	29777
02174461	33512
12349091	24276
03237639	22792
04566561	17260
00613683	33949
00072989	2216
09033117	36399
00855295	12941
11163859	9157
02099997	28766
04010927	27987
01323355	25974
03010473	33349
10410246	31682
02527294	8145
01093587	16134
09012898	26801
14039534	9956
06678302	25708
07675627	15768
13585429	13976
01182654	254
12145477	33275
10526534	33424
14064644	30477
03063073	25483
12043248	25534
04138977	39063
01444887	13531
01121070	26999
01809784	31501
13911517	35104
02640857	26479
13999663	8199
07464402	29903
05929887	40500
01017826	12594
11503060	14173
06202686	22674
01650901	37598
03450230	21154
10904270	35084
09975425	1008
00883847	12461
05917477	32996
12533190	10764
04913568	20316
11165854	32944
08912427	37882
14425414	4458
07493280	36738
11790624	30729
02198859	15225
08308497	23192
10397001	13676
07416107	21889
04495843	11108
13990502	4576
00178380	18650
04446844	3318
00550016	21048
09770179	23840
02426813	15294
00731789	21017
06989146	21445
07403920	39119
08193448	34309
00245289	149
07828807	40122
00043411	8941
12766241	10145
13298011	34689
01347678	28448
02278704	31653
06920010	40852
14524198	12253
14987695	23222
05879441	11282
01448100	9041
02387034	6835
01498713	5928
08320385	28420
01628770	22397
09206693	28069
10361390	25258
00195617	25017
12030479	27299
10040945	9670
07035420	24596
09145851	28171
05849789	24779
00277811	21935
14460565	32275
07813495	22581
01684133	7093
01978744	2018
01659248	3978
05521636	19180
00084107	16865
05408684	36355
06384708	35745
03399047	446
10761326	29296
12286197	23747
00547493	15269
05479314	6312
07580053	16435
07484265	1589
09756400	23025
04710127	1152
03141702	1270
05202034	17083
02419073	36281
01739814	13000
00322488	34029
02325211	25282
12765115	21928
06438748	32670
05324888	31389
07788435	30978
09157021	22051
05959954	16449
04123740	16185
00017865	34340
00250710	26112
00980908	7210
14600504	18216
01497634	39802
11705921	10633
10656969	25253
02499178	36270
07786856	25300
06253140	17989
02923745	26354
02749778	21196
02439286	24882
02044358	28323
00464894	5742
10025060	35722
14906850	27669
01540232	12114
05869857	27075
13659760	26519
08739206	38128
01014066	20195
05105265	22952
01957739	29794
03967396	21085
06581410	20591
10999410	29149
07597365	5243
02021773	17263
11951385	24151
01619725	17906
07882497	12143
01731418	17156
03807895	22991
07091587	38433
06755776	39701
12633994	12189
02434541	27643
01461328	1604
01927159	2142
01696849	30663
07116304	28485
08915372	24237
02015221	37035
01179865	3299
07139873	18794
11780589	8246
06707382	37574
06748969	12260
09150448	9226
02945971	10716
07449157	39130
00463246	5948
04828255	28296
00975036	14415
00933420	1819
03079741	32217
00386676	32958
06364149	2588
04476633	32084
00800242	23733
05262422	9921
01994492	27254
14768854	19808
08682819	20635
02723904	3986
01503404	28121
05300507	11104
09720702	31814
10344774	23279
12032215	13534
01595830	13456
12603959	14965
05860200	19063
02325558	23167
01109467	16428
02393024	33201
00047018	7980
13372961	2038
03758614	21669
03663531	31846
01214171	23240
13224673	37832
06575932	23301
14112855	30985
01105909	8899
00989201	12097
10335931	4417
02336684	9510
01039307	33202
12155259	24529
00710005	14631
04271371	15974
10720964	17016
01798100	37226
10369417	34052
02835915	11512
04604806	27822
02035425	35553
02176178	20573
04504486	29080
02872529	33304
00574996	12725
00778745	38838
01381913	32879
00431552	14464
07743902	30615
13354985	31311
14239425	3119
01257612	3691
01150467	461
06679457	20737
13971065	6324
02131942	6643
02612982	570
02529293	38784
06611376	25332
02634808	5063
06403969	31405
07321517	26308
12357100	18352
14676943	31828
07575392	15041
00487554	24904
08977665	30923
01797020	29721
14153010	11712
07555014	770
04091839	22383
05289057	35536
08207672	675
12171966	4516
02024508	17535
02937108	22543
09853305	2306
02290956	17378
01280055	3436
00014405	22969
07323922	23633
12212810	8174
13025421	8595
09177647	25196
11766609	450
01073995	7748
00933821	668
02458135	19361
01329239	1295
00306298	33655
14203346	29892
13641534	26300
15294745	16855
12864545	37932
01241594	18105
01498872	1874
12255086	37880
10089484	29899
10321754	28010
12385219	19854
10274318	7308
08383690	36927
11789796	21570
00354583	27396
02261464	18107
05275466	26405
10080869	18186
03959936	8237
06780678	5797
01441425	30603
08951077	28371
02907473	30948
02109045	14523
02068206	11663
12327022	27065
10454972	33503
10773665	18733
03809686	31260
01386433	28481
02542017	32897
01134522	2057
02257370	8851
00963570	11267
07026352	11607
10287082	13936
05783041	11875
14645882	27721
02257149	20623
04494906	3718
02761897	24646
01682039	5354
00551714	5926
01745377	15106
02655694	38004
02552171	14791
01478511	25681
03264542	14702
13797313	33998
06884790	36341
01533169	19255
06482401	3301
10020031	26264
06055300	433
02579247	15616
02390949	35466
02354536	1899
11694866	9750
02045790	2297
11780930	1651
15171008	32911
04906923	26514
02652590	22195
01543632	35813
13180304	6958
02386612	37583
07762534	40325
07190290	15950
05646218	17244
02978205	14986
09559404	28519
01445027	5052
13752033	38312
05635624	6888
00790308	33792
05260240	40824
13079567	34361
00195569	2408
13327896	14998
06280816	26942
05677952	31175
01022420	4620
06674542	9713
12871992	17632
04714440	23800
12609128	23048
10554243	34280
00287848	9801
09295576	23695
03050655	26903
14486122	11128
07826544	35792
14957893	39432
14500908	25921
01799302	33367
01597336	18307
08680888	18475
13252293	34020
11983375	7011
02585446	6199
13285714	4436
12695760	17656
05956651	5705
03314378	36386
01191838	13815
10848122	38685
05564323	15686
02392385	23076
11733904	8368
09996920	26434
00804802	1960
00208497	764
13439390	11546
02479154	19135
12011620	6072
02784218	4275
11800799	26715
01655763	5179
05385161	39081
09352282	32476
03736372	37554
14124423	38060
13805734	23801
04744814	13369
05117660	19997
00701479	3952
00700162	33534
09126305	1322
12975608	2563
06780309	1482
04288272	38936
02366105	30456
06034301	39620
04398497	38063
02929749	38461
08925957	33646
01667449	21739
01908703	24637
02313906	38792
02179012	23615
00339934	6614
01627947	29302
01125084	30689
09930102	39096
04906712	26039
01016626	10742
12911440	901
13543231	16012
11770256	34924
09778537	2895
06478582	37120
05196582	26954
00856578	31449
14822839	28982
01487830	24298
13436682	32155
05677340	8975
02640093	1026
03754822	34046
00185857	18082
00198477	37143
13635108	27472
04038727	25686
01538310	26650
00081072	7125
01451524	25471
01047596	39841
02151966	11354
01433809	8027
00699815	12480
00621058	15541
10671613	28179
15088869	23677
02658283	15661
14399438	37063
05913538	24004
03427296	10255
05500312	23005
09639382	15807
00064643	19794
13862780	17274
01442335	28963
10547145	499
00943281	34787
01058574	15530
07093489	17233
04992570	18956
02271137	10326
02243351	17596
13548734	7525
04285803	39544
09401474	3329
10652954	4240
09228928	22147
02853740	4970
00013858	719
13286640	17521
01968275	1927
03133538	18906
01017987	1709
05510173	16703
00648224	9837
06497872	4398
02076027	1318
08507109	22424
00234423	27835
03005619	39480
04455442	15835
10672908	3957
02870453	17162
05522283	32042
01312810	27700
13275288	19232
00713996	5344
12609968	35125
00045114	32514
05119367	34508
08478482	24043
12944238	37734
09997622	12749
01346804	28322
12451915	27582
06500937	29448
08175498	21407
00872541	38817
06269674	22879
13238375	35131
09050244	686
05518870	14440
02458943	17517
01628449	13863
06421301	31246
07180183	16803
02373601	17471
11551211	14212
13771404	11910
02705201	24380
09753348	19913
00623151	4236
01841102	18507
00061171	10164
14810561	14857
10613505	14611
04516354	13660
03299929	14390
09428293	15279
02108791	34428
02131072	15136
01384164	24573
05556071	18030
04134339	26660
12916511	31346
12285369	4176
09780249	21453
02758753	32452
00462092	4547
11386692	27884
02027730	25634
01520058	24092
07140348	34546
09199101	38278
01763813	6787
01345877	13321
10437698	18500
08356573	6635
04657876	28351
14499262	21920
00165178	32781
09874260	11180
01624537	29535
02293135	3429
02922292	34616
00640828	11057
04579986	33163
03728437	39832
01476154	1266
03200357	28772
05835747	7751
00755745	5120
00194645	38351
06618937	29452
00790086	31200
08790495	9714
05623628	386
13024763	4282
11990313	26854
02073250	20543
07916970	9455
09976728	4573
00407535	3779
04637923	36855
00971075	16519
10808353	18678
11659068	15403
11085924	7487
00270005	3037
00176618	37139
12235765	32848
00579952	30143
01633250	40721
04089152	21301
00063557	3258
11228039	38014
13686526	30621
03100346	20755
07806221	15722
12139575	31676
01981436	19320
01963136	36978
13331198	7421
13466586	14548
00878348	962
13742840	32703
00479391	13508
02653965	31454
00516932	15725
00138069	35109
10358575	8278
10495421	28777
01597286	17306
04960582	6183
02031455	23648
04937848	26831
08748076	35373
02199352	26884
06580646	40758
00506658	17890
10146927	7793
00625774	12520
01366276	33820
04871374	4639
07554856	14
02586121	17414
00703512	31963
13155899	25187
08544813	1938
00797430	15303
09305358	27267
10324560	33493
04380346	19880
00032823	11538
01451842	3011
09325530	6079
06255354	15329
02513989	8075
03851341	7037
01194483	4666
06323612	35367
01576863	27101
02620033	39286
01169433	5410
12377494	20904
15196746	24101
00874806	22367
01780941	4216
04889162	24011
05179180	38910
10599806	3167
01841471	3928
01806567	13812
06770875	33079
01497458	37069
06449095	24143
10630188	1288
02436813	33261
00753685	12963
01400891	7726
00073813	38319
01252124	27127
01702514	12862
13095348	30243
00959827	11263
02415435	11517
00882523	24729
10565302	23322
13983515	15198
01240432	20022
02174896	11947
02522319	18731
01479643	9320
00800940	13817
12727518	35047
06741305	15339
02260085	20126
06050024	15568
08097222	9079
02511551	1798
01299268	9502
03924811	7554
03088164	6854
02317488	28801
02245555	790
02051270	3648
08849372	695
02874876	5580
01546111	6021
01632897	20326
01361973	31181
00036178	25338
05262185	21218
01294330	9876
02384858	31080
11904896	37874
06064106	12455
02690613	20925
14835333	20559
02000618	23270
13975752	38933
03828155	6682
14991712	16007
10675481	37674
14759722	18229
02549211	13243
10076778	39430
13275847	14047
13722522	31315
00853445	39679
01710348	24890
05412912	40585
06433475	24524
01540233	39356
03764822	24892
03512911	6451
14739360	20319
07794159	32723
00695226	7485
00304662	3309
02269894	879
06611681	31571
10625285	14970
05371663	31624
01383393	17337
03093574	36854
01258617	8992
12773334	29790
06405699	36387
14475405	31312
07552729	32435
12935609	34719
02126863	8353
01769902	293
03060728	40297
08021464	28080
01552519	4338
01142324	26173
02060889	31110
01470287	33975
09170294	5092
02453611	14639
01977684	27249
15204983	7696
12883395	37285
01432517	883
00836705	23351
03656484	7036
00704388	21326
02354470	13981
02214972	22974
01637478	29267
11664090	9023
09754780	24511
00442981	37699
03510583	2648
05473928	17613
01409581	18718
01640846	3877
08684294	30372
11775160	9049
02734192	30047
02479323	15840
00792356	31763
03538037	10112
14857897	11931
01448291	19929
08537837	1061
11127565	39971
13043926	4860
13628419	4357
06252954	6110
13458268	28612
01521980	32136
00201034	2966
06290637	14369
02180152	27571
07972674	34573
07290761	29965
10092098	37852
04423174	7876
00049197	31349
01576165	1778
03567066	2444
00060185	2443
01194125	33040
00912274	16191
01167710	4096
00282485	21603
13421095	35517
14675356	39497
00594070	40107
06113415	38888
01184407	24767
02528380	4654
13486270	23761
06750154	27787
02862048	11149
00045145	40770
08332330	34479
06598030	28616
08161068	21295
00311559	29240
13472518	37047
08391206	11425
14213199	7960
12060118	23718
08211924	4924
11976170	3396
13395799	36250
05602132	39311
15127982	18330
14112466	40683
00585406	21247
15237250	29833
08860001	37005
08731148	7518
05615028	24649
08813156	24382
11356636	21010
06437308	14344
13381145	29541
09795639	18630
07628870	20482
00415044	1837
12939664	6870
12404943	26727
09708648	16500
01635432	7135
08245172	16783
01688812	37977
09105821	8243
05957238	5704
08821578	13056
00261845	24559
01485306	36050
03973628	25934
01918744	17877
12018760	34898
02820798	32936
01532329	335
12328241	34169
13503673	2485
00553362	30745
00353639	4854
08578517	30630
03621473	37147
10169937	16413
10584729	38301
04061442	29956
02368336	6178
13123681	38555
01736822	14177
08233056	7332
00698855	11170
14844693	18762
06536227	23099
08764107	13030
00647070	20113
00021997	2219
09861287	38902
00215013	18857
01031194	31356
03697109	20405
02392654	15262
12615232	32426
02644035	568
08504851	38985
02306433	28127
07135080	34258
03848729	5269
12782338	20980
10509389	11871
13060451	2935
01064758	21612
01681940	4012
04340750	3357
12239100	32601
07394814	3177
09314013	32415
01192510	13013
01025785	18560
04822223	36871
01963876	23450
10612373	24249
07622261	4267
01642943	13242
02422249	15205
12711817	7795
00358931	27488
00403334	12370
06999233	36801
07221094	8572
09178999	13069
00471277	1494
01976146	8266
09840639	27983
02163183	25746
10255567	29327
09114020	11308
13726947	20442
10553627	17823
10378290	40011
04978561	34328
04178190	38201
02205896	1826
11083656	14563
05273408	40674
12639910	2179
03639497	40815
08020242	17041
14145911	39953
12815434	33034
00328015	10029
07330666	15964
00500669	25770
02053818	16548
12629666	16610
11775780	26073
00736219	20823
01012360	11439
05538215	28773
01631072	20875
00594413	37343
14476852	34385
12595801	30549
10239761	20869
10734235	27771
03686658	8131
02739254	40284
00986938	9159
07956721	30690
01746359	13932
09959258	10296
09352849	40031
07124340	11679
00609100	6118
01254685	3847
01201271	2041
11742175	23144
03474635	19657
10430665	1216
01457407	22032
08158460	20439
10663137	36184
01894040	33797
12779437	15926
09077821	30653
13557451	17719
13906484	38053
01245052	19129
01608432	22725
08024408	18371
05965586	4883
07620485	20521
02544937	36190
10059162	18984
01648126	14672
04845967	28073
02017937	28122
01937222	10675
09407346	38983
10578162	14513
03550533	8349
07050619	2424
09088396	33358
00123170	13336
09538318	13733
11811308	12428
04947186	17513
00353992	14931
00689950	1462
01716882	16398
04151940	12632
13461525	15161
02064608	9116
14085708	8765
14925776	30979
10203682	5629
12014524	39209
09829798	39982
01814396	13711
07690019	17881
02415573	14733
00674158	27421
02425086	22865
10725280	11264
00497219	31432
10158756	35093
07580782	2270
03224032	14376
00567044	25133
13462795	9095
13609214	39706
08053260	16060
02236896	3586
00620532	37030
02813315	30951
02593001	16557
08584787	39085
14289590	36198
00464651	13444
01466996	17504
02332999	16451
10252674	34696
06539178	9190
05764365	13355
01160729	3577
00747135	4472
01845720	1961
03953020	25798
14501545	40789
00290276	234
10359759	37290
08406259	37103
01613391	31297
02044178	21934
06148148	511
01618671	28037
02895881	13301
01098869	2479
14027674	14569
14624743	39917
10342543	2376
01834918	21526
12853706	12368
02747709	1710
01163429	27663
09955015	3803
08858248	800
00754942	16106
04025130	1696
02261630	30033
02715279	30192
05728493	16374
10368414	40315
00889082	14357
03393017	10604
00036362	25912
04926427	14446
01822936	1627
04713692	19168
04783888	25120
00788184	11656
00580370	9451
02115775	30115
01942601	34752
00360757	24667
01823528	22414
10543795	6033
01077329	33319
12758639	13084
01507143	16852
02294436	4435
08610305	16529
02047807	19899
02325405	32218
01507914	19574
03823540	9764
02871229	33740
01390466	37739
11237275	9089
10126806	33898
04454240	30765
13298701	33579
02602405	32384
12658846	31306
02685665	7531
08402693	35964
07413899	21331
02609203	539
05668095	39389
07092158	21315
08994339	20052
06612649	23880
01641751	5280
01706756	26482
02185337	8514
09875786	147
13071029	602
04975988	30423
08839092	36689
03202940	4164
03154446	23946
02137549	39275
05074218	22510
02211099	19560
08175700	3051
00178575	38794
12553314	24624
02363358	36694
02004855	21713
00345149	16129
05324553	28874
02073233	19057
05314919	21530
07502387	19028
03353616	36653
08837552	11290
02886599	18425
10058411	14494
12767423	14107
00666510	3580
11735570	37232
01254477	4337
11220461	40327
05730365	7492
09143205	32769
13135832	7800
01971280	11548
04990220	23650
09118505	10664
00011757	32436
08419033	35537
00150202	30368
00316827	38405
02124106	3284
02226380	25949
02066939	14982
09078654	29981
02021149	35839
02907082	31891
13401013	26274
07551052	5456
05631449	16600
08660339	5109
00694974	12619
08160276	688
00003316	9235
02504770	40362
00880269	37927
00064889	19422
01661818	25213
04039381	34893
02599004	10306
12130937	32724
02879718	38261
01914947	1549
02068541	11662
00699626	24483
05475397	18199
01432353	29475
07156693	40087
02782815	20447
00929718	14818
09714264	18863
03150232	26542
04063373	307
11663813	5442
01369663	2841
00455919	37315
11805956	5941
02084252	30255
12614096	11920
04663763	4665
12630478	28932
00707956	28060
11714150	8065
12557681	15785
07373803	18139
02600135	18156
03899100	32767
12883923	37877
08229779	33442
11727358	3962
10820790	28508
12288422	26738
01026095	9188
12057211	35715
01520789	31826
07262704	15856
00597216	32561
08582837	17626
02379198	27654
02118379	22660
10690849	9410
07961956	32138
06883725	33543
09688008	20685
03700963	36918
06156968	9225
01906749	12759
01668436	4360
11838916	33485
13333833	31310
07590320	39143
04877530	34077
00924777	5356
02330583	17824
00449295	17265
00342640	40190
07283608	14525
01108402	32925
02216547	36945
11756092	16353
01166258	33175
06434368	23767
03469175	35190
01965806	39297
06502378	5905
12602262	29132
12497669	29051
07270179	15516
05675905	1942
06022727	13389
01335460	28191
01902783	9424
07892813	16733
01662274	12048
08312559	11891
02719750	36034
01473729	38759
10200365	25866
02097341	18738
00961001	20829
01279615	9939
03265479	19599
09021812	24962
01771535	3323
11418460	22111
03651947	16704
02301452	9377
10587227	17018
02169352	16700
07167578	39080
06833776	19240
07249426	21044
10610465	4678
04461696	27139
06614628	24648
11956671	28204
11959489	4246
06868043	32705
13541798	40154
12224140	19556
12917901	10822
09854915	15379
09031233	23448
07047804	128
09008130	8373
01234625	36358
00591115	24287
01992375	19275
09918867	25055
10498046	10717
00185104	8197
14515041	37678
13623856	24633
01982866	19601
07733847	38317
04509417	29712
00139919	35412
09930257	26729
00429060	1666
08565894	3458
04443433	3121
10564224	22783
12272432	30944
01116585	5916
03145843	24755
00754873	6374
04950126	13840
12656685	33066
01684741	29471
00481739	25752
14941884	2619
05271383	9759
06759349	26014
12712820	1229
02641463	25910
09268592	26602
02698769	19376
01479545	14275
02548247	8031
03285106	31039
01339505	34723
02607455	12128
02661892	7978
08209519	40151
00143914	1389
12341542	22492
02555434	2787
15051705	10800
11389619	33578
11511523	25425
13634418	23360
08042536	30153
01762839	32317
07673397	9027
10170598	14539
01610463	414
00133981	1924
01381044	17441
02355259	4454
00205885	2327
00267871	3406
01993065	26338
08852389	3735
08700255	1773
01109431	20332
13651218	21026
10693052	16456
03821660	10805
15036638	31960
14789885	6260
10035809	35501
10190516	25909
00024649	17226
12547872	27878
05296775	16658
03525454	12438
10626994	20368
04508949	28720
00294175	16180
08440630	8685
12254478	31921
09240051	7984
04693900	4306
00283127	13741
09624559	7315
11321051	16107
03122748	3
01810466	9803
07015510	15554
03833564	17647
01418536	24550
02433796	26281
01023820	2108
00857923	9754
01259211	26510
14113228	36012
03273551	7139
04698656	25329
01502540	15320
01575401	23298
00252430	20417
13196942	25462
02870092	10610
00049309	32803
14333433	29425
00873682	9019
06429316	16351
00105554	13207
03309465	20190
12700219	37509
10093658	36221
00608978	33297
07567707	21193
02329401	3699
08695198	37281
11348160	38008
11953038	12830
10621400	33967
02196214	3060
01905661	8787
01053207	31916
10661216	30875
00764436	24951
00256862	14650
01539377	24332
06117562	2249
00922144	22776
14257779	31255
11693981	22630
02270165	19932
14122235	25089
00081836	6051
04137444	4525
10038929	3858
02301935	9376
14708720	26062
09819860	33115
11153200	29244
13905121	19520
10187990	21039
04788494	32454
11460063	9953
04935003	33801
01767163	7930
02607630	15566
11432758	37891
10694849	25606
01056369	1844
01826998	32653
02704928	32542
01720660	15642
02563327	19849
00389610	28662
12219065	50
08986374	34749
01967094	37058
10163723	10561
00595684	18753
02394445	2834
01106504	35962
14195939	39303
02438383	25990
02202928	25316
02608823	13641
04128499	15099
01648620	34605
01252800	33574
13516597	18350
04892544	40041
11905989	17864
00996969	2933
07534108	6167
11219635	8581
03132879	5662
01623489	30113
10317500	6771
12082357	26886
11051070	12838
11695813	17163
12188289	900
11604904	23027
05499542	5026
11431302	10874
01545889	30322
13006377	18841
12124358	11982
00259643	21724
10611361	4677
13743269	34212
11751598	23150
02832818	33350
13783816	11685
01549719	14816
07070429	21885
06605396	33021
02768431	26097
02074093	40001
11881189	28455
02424909	31588
09271904	19585
14038482	4895
01964271	18008
00649992	34840
07326880	19235
00908492	3204
04311595	15127
05669181	27920
02390454	16950
02028722	11406
12316853	34492
00149262	9967
05264081	28976
14252864	13168
09753204	17949
10556518	13088
12688526	17619
02278839	30771
02513269	4129
05983217	40503
00909219	19309
02932019	6152
00952214	31254
08216647	30310
00476313	22817
09762821	6909
04105068	19390
01450281	26268
11741010	28406
06619428	2655
10234340	40142
01192150	17089
08404895	9647
05274105	24185
12600888	7100
00208943	17531
02179279	12257
12785724	8091
04982207	19044
01522878	29349
02053859	3417
12158798	14392
08144308	37998
05280831	35336
09690371	1177
01079604	4548
10249950	9103
13278375	10316
05799952	26359
08763193	6547
12151365	9795
12940609	34766
02274482	3546
03553908	32742
08904533	34130
06633692	693
06365467	16195
00605023	7446
04555101	34975
01796346	1056
01032368	16419
00118733	16542
10461424	15843
00127531	22758
10899951	38956
12866968	25118
00246940	19047
07379409	39464
12203529	39212
12918404	10821
02639605	25941
09265274	38273
14244726	30949
12936826	20753
06956896	37298
00024047	11061
14425974	7625
02541138	24284
09258715	4942
08939201	27825
11973159	1039
01564144	3480
11724363	32780
00361041	24666
08991878	30167
02267060	2310
02463704	8900
07749582	26254
09388121	16773
08902569	28784
06490887	21162
02003601	3012
01860107	30498
11059079	27068
01666717	12280
10506220	7990
00049007	29211
09029457	1918
13743100	14572
06511874	12798
04160372	7368
02227487	10272
00240571	6610
05613794	34024
09593937	25506
06918396	12477
13779032	24192
00393369	14606
10314952	11464
12220019	39713
07199922	20053
11166877	23875
10721470	2081
12378753	10246
01411630	20401
02476518	37870
02675701	29053
00194170	5329
00962447	1686
00828779	2639
01619310	23658
02500749	17495
12997654	35330
00017031	11027
09025451	4774
13928668	9476
11521940	15735
08835675	3868
02191449	12868
12268246	1301
02009750	12837
08571275	561
14628119	37762
06656408	28951
00791134	11182
01196653	39920
02994448	11276
10930099	40661
08919241	443
15146828	18848
11677743	26816
12815060	21625
02702508	14048
01412204	20653
04671394	27131
06407221	40045
02451415	36751
04505470	34188
08139637	36241
04031884	23081
07823814	36105
07375781	15717
02770717	21800
01519228	28706
09158268	15701
01068134	24535
07151380	11852
01672753	5663
02983507	4468
13740168	2335
00414409	9639
01565599	22247
12818742	3113
03424630	36283
08030711	3034
00421691	658
04850996	32853
07254057	5836
02255462	29771
02774152	9972
05301072	6372
11304139	40589
01097292	10355
12115748	22722
03407369	19470
04122825	24916
02159271	3608
05182563	32359
01248191	8931
15190520	36666
01239359	31794
05015463	12999
00002325	383
02451370	16504
00594580	10762
12240965	20033
01016420	37110
05160796	25461
08284054	4784
01522594	7512
00017282	35928
02453108	30782
14035298	12391
09927089	11946
10326551	15002
07006951	17001
12774127	11615
04773899	3383
00775460	24093
08585447	36542
11940599	23058
06243575	16917
00572489	14742
11415721	28348
08482113	36178
05841351	23242
05701363	1403
01719302	1054
08142972	24194
01979738	8690
01014731	745
13528100	23785
08549733	2890
10048001	37516
01927301	25476
